job_id	operator	deleg_ops
w83:720	trunc.out	0
w83:721	asin.out	1
w83:722	bitwise_or.Scalar	0
w83:723	select_scatter	6
w83:724	acosh.out	1
w83:725	pow.Scalar_out	1
w83:726	where.self	1
w83:728	fmod.Scalar	1
w83:729	max.dim_max	3
w83:730	logical_or.out	1
w83:731	atan.out	0
w83:732	unsqueeze_copy	2
w83:733	max	1
w83:734	_log_softmax.out	1
w83:735	ne.Scalar_out	1
w83:737	cosh.out	1
w83:738	div.out	1
w83:739	_pdist_forward	0
w83:741	clone	1
w83:742	logical_not	1
w83:743	reflection_pad1d.out	8
w83:744	arange.out	1
w83:745	fmod.Tensor_out	1
w83:746	sin.out	1
w83:747	_cdist_forward	0
w83:748	mul.Scalar	1
w83:749	sub.Scalar	0
w83:750	atan2.out	0
w83:752	log.out	1
w83:755	bitwise_xor.Scalar	0
w83:756	tan.out	1
w83:757	replication_pad2d.out	6
w83:541	log2.out	1
w83:567	linear.out	4
w83:736	native_group_norm	1
w83:761	cumsum.out	1
w83:762	reflection_pad2d.out	12
w83:763	any.dims_out	0
w83:765	clamp.Tensor_out	1
w83:766	any.dims_out	0
w83:767	where.self_out	1
w83:768	_fft_r2c	0
w83:769	prod.out	1
w83:770	erf.out	1
w83:771	logical_and.out	1
w83:772	log2.out	1
w83:773	native_layer_norm	1
w83:774	copy	1
w83:776	slice_scatter	1
w83:777	_native_batch_norm_legit_no_training	1
w83:778	pixel_unshuffle	4
w83:779	rsqrt.out	1
w83:780	t_copy	2
w83:781	abs.out	1
w84:0	index.Tensor_out	2
w84:1	full.out	1
w84:2	masked_fill.Scalar	2
w84:3	fill.Scalar	1
w84:4	bitwise_not.out	1
w84:5	narrow_copy.out	0
w84:8	mean	1
w84:9	squeeze_copy.dim	2
w84:10	split_with_sizes_copy	2
w84:11	bitwise_or.Scalar_out	1
w84:12	div.Scalar_mode	0
w84:13	argmin.out	1
w84:14	gt.Tensor_out	2
w84:15	min.dim_min	3
w84:16	stack	2
w84:17	gelu.out	1
w84:18	rsub.Scalar	2
w84:19	bmm.out	1
w84:20	le.Tensor_out	1
w84:21	reflection_pad2d	12
w84:22	sigmoid.out	1
w84:23	trunc.out	0
w84:24	asin.out	1
w84:25	bitwise_or.Scalar	0
w84:26	select_scatter	6
w84:27	acosh.out	1
w84:28	pow.Scalar_out	1
w84:29	where.self	1
w84:31	fmod.Scalar	1
w84:33	logical_or.out	1
w84:34	atan.out	0
w84:35	unsqueeze_copy	2
w84:36	max	1
w84:37	_log_softmax.out	1
w84:38	ne.Scalar_out	2
w84:39	native_group_norm	1
w84:40	cosh.out	1
w84:41	div.out	1
w84:42	_pdist_forward	0
w84:44	clone	1
w84:45	logical_not	1
w84:46	reflection_pad1d.out	6
w84:47	arange.out	1
w84:48	fmod.Tensor_out	1
w84:49	sin.out	1
w84:50	_cdist_forward	0
w84:51	mul.Scalar	1
w84:52	sub.Scalar	0
w84:53	atan2.out	0
w84:55	log.out	2
w84:58	bitwise_xor.Scalar	0
w84:59	tan.out	1
w84:63	max_pool2d_with_indices_backward.grad_input	1
w84:60	replication_pad2d.out	8
w84:65	reflection_pad2d.out	12
w84:66	any.dims_out	0
w84:67	index_select	1
w84:68	clamp.Tensor_out	2
w84:69	any.dims_out	0
w84:70	where.self_out	1
w84:71	_fft_r2c	0
w84:72	prod.out	1
w84:73	erf.out	1
w84:74	logical_and.out	1
w84:75	log2.out	1
w84:76	native_layer_norm	1
w84:79	slice_scatter	1
w84:80	_native_batch_norm_legit_no_training	1
w84:81	pixel_unshuffle	4
w84:82	rsqrt.out	1
w84:83	t_copy	2
w84:84	abs.out	1
w84:85	var.correction	1
w84:86	logical_xor.out	1
w84:87	logit	12
w84:88	bitwise_and.Tensor_out	2
w84:89	ceil.out	1
w84:90	add.Scalar	1
w84:91	leaky_relu.out	1
w84:92	log10.out	1
w84:93	clamp.out	1
w84:94	argmax.out	1
w84:95	_upsample_bilinear2d_aa.out	0
w84:96	bitwise_right_shift.Tensor_Scalar	0
w84:97	floor_divide.out	1
w84:98	log1p.out	1
w84:99	_softmax.out	1
w84:100	masked_scatter	0
w84:102	unbind_copy.int	0
w84:104	gt.Scalar_out	2
w84:105	var_mean.correction	1
w84:106	floor_divide	1
w84:107	any.all_out	1
w84:109	addmm.out	1
w84:110	bitwise_left_shift.Tensor_Scalar_out	1
w84:111	exp.out	2
w84:112	prod	1
w84:116	logical_xor	0
w84:117	ne.Tensor_out	2
w84:119	bitwise_or.Tensor_out	2
w84:120	unfold_copy	1
w84:121	acos.out	1
w84:122	bitwise_left_shift.Tensor_out	1
w84:124	tril.out	8
w84:126	prod.int_out	1
w84:127	min.unary_out	2
w84:128	pixel_unshuffle	4
w84:129	bitwise_and.Scalar_out	2
w84:130	expand_copy	2
w84:131	_adaptive_avg_pool2d	1
w84:132	narrow_copy	0
w84:133	bitwise_right_shift.Tensor_out	0
w84:134	pow.Tensor_Scalar_out	2
w84:135	remainder.Scalar	0
w84:136	grid_sampler_2d	1
w84:137	bitwise_left_shift.Tensor_Scalar	0
w84:138	replication_pad3d.out	11
w84:139	bitwise_and.Scalar	1
w84:140	logical_and	0
w84:141	neg.out	1
w84:142	slice_copy.Tensor	0
w84:143	relu	1
w84:144	mean.dtype_out	1
w84:145	sub.out	1
w84:147	constant_pad_nd	1
w84:151	_native_batch_norm_legit.no_stats	1
w84:152	pow.Tensor_Tensor_out	1
w84:153	replication_pad1d.out	5
w84:154	tanh.out	1
w84:158	flip	1
w84:159	ge.Scalar_out	2
w84:160	alias_copy	2
w84:161	atanh.out	1
w84:162	remainder.Scalar_out	0
w84:163	lift_fresh_copy	1
w84:164	select_copy.int	1
w84:165	ge.Tensor_out	2
w84:166	bitwise_right_shift.Tensor_Scalar_out	1
w84:167	maximum.out	1
w84:168	div.Scalar	1
w84:170	transpose_copy.int	2
w84:171	hardtanh	1
w84:172	roll	8
w84:173	div.out_mode	1
w84:175	min	1
w84:176	permute_copy	1
w84:177	mm.out	1
w84:178	sqrt.out	1
w84:179	repeat	1
w84:181	eq.Scalar_out	2
w84:182	asinh.out	1
w84:183	narrow_copy	0
w84:184	expm1.out	0
w84:186	logical_not.out	2
w84:187	convolution	1
w84:189	glu.out	4
w84:190	logical_or	0
w84:191	remainder.Tensor_out	0
w84:193	squeeze_copy.dims	2
w84:194	le.Scalar_out	1
w84:197	floor.out	1
w84:198	lt.Tensor_out	2
w84:199	amin.out	1
w84:200	round.out	0
w84:201	cos.out	2
w84:202	linear	3
w84:203	sinh.out	1
w84:204	lt.Scalar_out	2
w84:207	mul.out	1
w84:208	hardtanh.out	1
w84:209	view_copy	1
w84:210	fmod.Scalar_out	1
w84:211	abs	1
w84:212	sign.out	1
w84:213	detach_copy	0
w84:214	zeros.out	1
w84:216	split_copy.Tensor	0
w84:217	minimum.out	1
w84:218	bitwise_xor.Scalar_out	1
w84:220	eq.Tensor_out	1
w84:222	native_layer_norm	1
w84:223	ones.out	1
w84:224	var.correction_out	1
w84:225	index_put	2
w84:227	logit.out	12
w84:228	reciprocal.out	1
w84:229	diagonal_copy	1
w84:231	index.Tensor_out	2
w84:232	full.out	1
w84:233	masked_fill.Scalar	2
w84:234	fill.Scalar	1
w84:235	bitwise_not.out	1
w84:236	narrow_copy.out	0
w84:238	isinf	1
w84:239	mean	1
w84:240	squeeze_copy.dim	2
w84:241	split_with_sizes_copy	2
w84:242	bitwise_or.Scalar_out	0
w84:243	div.Scalar_mode	0
w84:244	argmin.out	1
w84:245	gt.Tensor_out	2
w84:246	min.dim_min	3
w84:247	stack	2
w84:248	gelu.out	1
w84:249	rsub.Scalar	2
w84:250	bmm.out	1
w84:251	le.Tensor_out	2
w84:252	reflection_pad2d	12
w84:253	sigmoid.out	1
w84:254	trunc.out	0
w84:255	asin.out	1
w84:256	bitwise_or.Scalar	0
w84:257	select_scatter	6
w84:258	acosh.out	1
w84:259	pow.Scalar_out	1
w84:260	where.self	1
w84:262	fmod.Scalar	1
w84:263	max.dim_max	3
w84:264	logical_or.out	1
w84:265	atan.out	0
w84:266	unsqueeze_copy	2
w84:267	max	1
w84:268	_log_softmax.out	1
w84:269	ne.Scalar_out	2
w84:270	native_group_norm	1
w84:271	cosh.out	1
w84:272	div.out	1
w84:273	_pdist_forward	0
w84:275	clone	1
w84:276	logical_not	1
w84:277	reflection_pad1d.out	6
w84:278	arange.out	1
w84:279	fmod.Tensor_out	1
w84:280	sin.out	1
w84:281	_cdist_forward	0
w84:282	mul.Scalar	1
w84:284	atan2.out	0
w84:286	log.out	1
w84:289	bitwise_xor.Scalar	0
w84:290	tan.out	1
w84:291	replication_pad2d.out	6
w84:294	max_pool2d_with_indices_backward.grad_input	1
w84:295	cumsum.out	1
w84:296	reflection_pad2d.out	12
w84:297	any.dims_out	0
w84:299	clamp.Tensor_out	1
w84:300	any.dims_out	0
w84:301	where.self_out	1
w84:302	_fft_r2c	0
w84:303	prod.out	1
w84:304	erf.out	1
w84:305	logical_and.out	1
w84:306	log2.out	1
w84:307	native_layer_norm	1
w84:310	slice_scatter	1
w84:311	_native_batch_norm_legit_no_training	1
w84:312	pixel_unshuffle	4
w84:313	rsqrt.out	1
w84:314	t_copy	2
w84:315	abs.out	1
w84:316	var.correction	1
w84:317	logical_xor.out	1
w84:318	logit	10
w84:319	bitwise_and.Tensor_out	2
w84:320	ceil.out	1
w84:321	add.Scalar	1
w84:322	leaky_relu.out	1
w84:323	log10.out	1
w84:324	clamp.out	1
w84:325	argmax.out	1
w84:326	_upsample_bilinear2d_aa.out	0
w84:327	bitwise_right_shift.Tensor_Scalar	0
w84:328	floor_divide.out	1
w84:329	log1p.out	1
w84:330	_softmax.out	1
w84:331	masked_scatter	0
w84:333	unbind_copy.int	0
w84:335	gt.Scalar_out	2
w84:336	var_mean.correction	1
w84:338	any.all_out	1
w84:340	addmm.out	1
w84:341	bitwise_left_shift.Tensor_Scalar_out	1
w84:342	exp.out	1
w84:343	prod	1
w84:346	max.unary_out	1
w84:347	logical_xor	0
w84:348	ne.Tensor_out	2
w84:350	bitwise_or.Tensor_out	1
w84:351	unfold_copy	1
w84:352	acos.out	1
w84:353	bitwise_left_shift.Tensor_out	0
w84:354	bitwise_xor.Tensor_out	1
w84:355	tril.out	8
w84:357	prod.int_out	1
w84:358	min.unary_out	1
w84:359	pixel_unshuffle	4
w84:361	expand_copy	2
w84:362	_adaptive_avg_pool2d	1
w84:363	narrow_copy	0
w84:364	bitwise_right_shift.Tensor_out	1
w84:365	pow.Tensor_Scalar_out	1
w84:366	remainder.Scalar	0
w84:368	bitwise_left_shift.Tensor_Scalar	0
w84:369	replication_pad3d.out	11
w84:370	bitwise_and.Scalar	1
w84:371	logical_and	0
w84:372	neg.out	1
w84:373	slice_copy.Tensor	0
w84:374	relu	1
w84:375	mean.dtype_out	1
w84:376	sub.out	1
w84:377	isnan	1
w84:378	constant_pad_nd	1
w84:382	_native_batch_norm_legit.no_stats	1
w84:383	pow.Tensor_Tensor_out	1
w84:384	replication_pad1d.out	3
w84:385	tanh.out	1
w84:389	flip	1
w84:390	ge.Scalar_out	2
w84:391	alias_copy	2
w84:392	atanh.out	1
w84:393	remainder.Scalar_out	0
w84:394	lift_fresh_copy	1
w84:395	select_copy.int	1
w84:397	bitwise_right_shift.Tensor_Scalar_out	1
w84:398	maximum.out	1
w84:399	div.Scalar	1
w84:401	transpose_copy.int	2
w84:402	hardtanh	1
w84:403	roll	8
w84:404	div.out_mode	1
w84:406	min	1
w84:407	permute_copy	1
w84:408	mm.out	1
w84:409	sqrt.out	1
w84:410	repeat	1
w84:412	eq.Scalar_out	2
w84:413	asinh.out	1
w84:414	narrow_copy	0
w84:415	expm1.out	0
w84:416	amax.out	1
w84:417	logical_not.out	2
w84:418	convolution	1
w84:420	glu.out	6
w84:421	logical_or	0
w84:422	remainder.Tensor_out	0
w84:423	native_group_norm	1
w84:424	squeeze_copy.dims	2
w84:425	le.Scalar_out	2
w84:428	floor.out	1
w84:429	lt.Tensor_out	2
w84:430	amin.out	1
w84:431	round.out	0
w84:432	cos.out	1
w84:433	linear	4
w84:434	sinh.out	1
w84:435	lt.Scalar_out	2
w84:439	hardtanh.out	1
w84:440	view_copy	1
w84:441	fmod.Scalar_out	1
w84:442	abs	1
w84:443	sign.out	1
w84:444	detach_copy	0
w84:445	zeros.out	1
w84:447	split_copy.Tensor	0
w84:448	minimum.out	1
w84:451	eq.Tensor_out	2
w84:453	native_layer_norm	1
w84:454	ones.out	1
w84:455	var.correction_out	1
w84:456	index_put	2
w84:457	sum.IntList_out	2
w84:458	logit.out	11
w84:459	reciprocal.out	1
w84:460	diagonal_copy	1
w84:462	index.Tensor_out	2
w84:463	full.out	1
w84:464	masked_fill.Scalar	2
w84:465	fill.Scalar	1
w84:466	bitwise_not.out	1
w84:467	narrow_copy.out	0
w84:470	mean	1
w84:471	squeeze_copy.dim	2
w84:472	split_with_sizes_copy	2
w84:474	div.Scalar_mode	0
w84:475	argmin.out	1
w84:476	gt.Tensor_out	1
w84:477	min.dim_min	3
w84:478	stack	2
w84:479	gelu.out	1
w84:480	rsub.Scalar	1
w84:481	bmm.out	1
w84:482	le.Tensor_out	1
w84:483	reflection_pad2d	12
w84:484	sigmoid.out	1
w84:485	trunc.out	0
w84:486	asin.out	1
w84:487	bitwise_or.Scalar	0
w84:488	select_scatter	6
w84:489	acosh.out	1
w84:490	pow.Scalar_out	1
w84:491	where.self	1
w84:493	fmod.Scalar	1
w84:494	max.dim_max	3
w84:495	logical_or.out	0
w84:496	atan.out	0
w84:497	unsqueeze_copy	2
w84:498	max	1
w84:499	_log_softmax.out	1
w84:500	ne.Scalar_out	2
w84:501	native_group_norm	1
w84:502	cosh.out	1
w84:503	div.out	1
w84:504	_pdist_forward	0
w84:506	clone	1
w84:507	logical_not	1
w84:508	reflection_pad1d.out	8
w84:509	arange.out	1
w84:510	fmod.Tensor_out	1
w84:511	sin.out	1
w84:512	_cdist_forward	0
w84:513	mul.Scalar	1
w84:514	sub.Scalar	0
w84:515	atan2.out	0
w84:517	log.out	1
w84:520	bitwise_xor.Scalar	0
w84:521	tan.out	1
w84:522	replication_pad2d.out	8
w84:526	cumsum.out	1
w84:527	reflection_pad2d.out	14
w84:528	any.dims_out	0
w84:530	clamp.Tensor_out	1
w84:531	any.dims_out	0
w84:532	where.self_out	1
w84:533	_fft_r2c	0
w84:534	prod.out	1
w84:535	erf.out	1
w84:536	logical_and.out	1
w84:537	log2.out	1
w84:538	native_layer_norm	1
w84:541	slice_scatter	1
w84:542	_native_batch_norm_legit_no_training	1
w84:543	pixel_unshuffle	4
w84:544	rsqrt.out	1
w84:545	t_copy	2
w84:546	abs.out	1
w84:547	var.correction	1
w84:548	logical_xor.out	1
w84:549	logit	10
w84:550	bitwise_and.Tensor_out	1
w84:551	ceil.out	1
w84:552	add.Scalar	1
w84:553	leaky_relu.out	1
w84:554	log10.out	1
w84:555	clamp.out	1
w84:556	argmax.out	1
w84:557	_upsample_bilinear2d_aa.out	0
w84:558	bitwise_right_shift.Tensor_Scalar	0
w84:559	floor_divide.out	1
w84:560	log1p.out	1
w84:561	_softmax.out	1
w84:562	masked_scatter	0
w84:563	linear.out	4
w84:564	unbind_copy.int	0
w84:566	gt.Scalar_out	2
w84:567	var_mean.correction	1
w84:569	any.all_out	1
w84:571	addmm.out	1
w84:572	bitwise_left_shift.Tensor_Scalar_out	1
w84:573	exp.out	1
w84:574	prod	1
w84:577	max.unary_out	1
w84:578	logical_xor	0
w84:579	ne.Tensor_out	2
w84:582	unfold_copy	1
w84:583	acos.out	1
w84:584	bitwise_left_shift.Tensor_out	1
w84:585	bitwise_xor.Tensor_out	2
w84:586	tril.out	8
w84:588	prod.int_out	1
w84:589	min.unary_out	2
w84:590	pixel_unshuffle	4
w84:592	expand_copy	2
w84:593	_adaptive_avg_pool2d	1
w84:594	narrow_copy	0
w84:595	bitwise_right_shift.Tensor_out	0
w84:596	pow.Tensor_Scalar_out	1
w84:597	remainder.Scalar	0
w84:599	bitwise_left_shift.Tensor_Scalar	0
w84:600	replication_pad3d.out	9
w84:601	bitwise_and.Scalar	1
w84:602	logical_and	0
w84:603	neg.out	1
w84:604	slice_copy.Tensor	1
w84:605	relu	1
w84:606	mean.dtype_out	1
w84:607	sub.out	1
w84:609	constant_pad_nd	1
w84:613	_native_batch_norm_legit.no_stats	1
w84:614	pow.Tensor_Tensor_out	1
w84:615	replication_pad1d.out	3
w84:616	tanh.out	1
w84:620	flip	1
w84:621	ge.Scalar_out	1
w84:622	alias_copy	2
w84:623	atanh.out	1
w84:625	lift_fresh_copy	1
w84:626	select_copy.int	1
w84:627	ge.Tensor_out	1
w84:628	bitwise_right_shift.Tensor_Scalar_out	1
w84:629	maximum.out	1
w84:630	div.Scalar	1
w84:632	transpose_copy.int	2
w84:633	hardtanh	1
w84:634	roll	6
w84:635	div.out_mode	1
w84:637	min	1
w84:638	permute_copy	1
w84:639	mm.out	1
w84:640	sqrt.out	1
w84:641	repeat	1
w84:643	eq.Scalar_out	2
w84:644	asinh.out	1
w84:645	narrow_copy	0
w84:646	expm1.out	0
w84:647	amax.out	1
w84:648	logical_not.out	2
w84:649	convolution	1
w84:651	glu.out	4
w84:652	logical_or	0
w84:653	remainder.Tensor_out	1
w84:655	squeeze_copy.dims	2
w84:656	le.Scalar_out	2
w84:658	topk.values	3
w84:659	floor.out	1
w84:660	lt.Tensor_out	2
w84:662	round.out	0
w84:663	cos.out	1
w84:664	linear	3
w84:665	sinh.out	1
w84:666	lt.Scalar_out	2
w84:669	mul.out	1
w84:670	hardtanh.out	1
w84:671	view_copy	1
w84:672	fmod.Scalar_out	1
w84:673	abs	1
w84:674	sign.out	1
w84:675	detach_copy	0
w84:676	zeros.out	1
w84:678	split_copy.Tensor	0
w84:679	minimum.out	1
w84:682	eq.Tensor_out	2
w84:684	native_layer_norm	1
w84:685	ones.out	1
w84:686	var.correction_out	2
w84:687	index_put	2
w84:688	sum.IntList_out	2
w84:690	reciprocal.out	1
w84:691	diagonal_copy	1
w84:693	index.Tensor_out	2
w84:694	full.out	1
w84:695	masked_fill.Scalar	2
w84:696	fill.Scalar	1
w84:697	bitwise_not.out	1
w84:698	narrow_copy.out	0
w84:700	isinf	1
w84:701	mean	1
w84:702	squeeze_copy.dim	2
w84:703	split_with_sizes_copy	2
w84:704	bitwise_or.Scalar_out	0
w84:705	div.Scalar_mode	0
w84:706	argmin.out	1
w84:707	gt.Tensor_out	2
w84:708	min.dim_min	3
w84:709	stack	2
w84:710	gelu.out	1
w84:711	rsub.Scalar	2
w84:712	bmm.out	1
w84:713	le.Tensor_out	2
w84:714	reflection_pad2d	12
w84:715	sigmoid.out	1
w84:716	trunc.out	0
w84:717	asin.out	1
w84:718	bitwise_or.Scalar	0
w84:719	select_scatter	6
w84:720	acosh.out	1
w84:721	pow.Scalar_out	1
w84:722	where.self	1
w84:724	fmod.Scalar	1
w84:725	max.dim_max	3
w84:726	logical_or.out	1
w84:727	atan.out	0
w84:728	unsqueeze_copy	2
w84:729	max	1
w84:730	_log_softmax.out	1
w84:731	ne.Scalar_out	2
w84:734	div.out	2
w84:735	_pdist_forward	0
w84:737	clone	1
w84:738	logical_not	1
w84:739	reflection_pad1d.out	6
w84:740	arange.out	1
w84:741	fmod.Tensor_out	1
w84:742	sin.out	1
w84:743	_cdist_forward	0
w84:744	mul.Scalar	1
w84:745	sub.Scalar	0
w84:746	atan2.out	0
w84:748	log.out	1
w84:751	bitwise_xor.Scalar	0
w84:752	tan.out	1
w84:753	replication_pad2d.out	6
w84:756	max_pool2d_with_indices_backward.grad_input	1
w84:123	bitwise_xor.Tensor_out	2
w84:156	scatter.src_out	1
w84:192	native_group_norm	1
w84:332	linear.out	4
w84:337	floor_divide	1
w84:396	ge.Tensor_out	2
w84:427	topk.values	3
w84:283	sub.Scalar	0
w84:576	scatter_add.out	0
w84:654	native_group_norm	1
w84:689	logit.out	12
w84:733	cosh.out	2
w84:758	reflection_pad2d.out	12
w84:759	any.dims_out	0
w84:761	clamp.Tensor_out	1
w84:762	any.dims_out	0
w84:763	where.self_out	1
w84:764	_fft_r2c	0
w84:765	prod.out	1
w84:766	erf.out	1
w84:767	logical_and.out	1
w84:768	log2.out	1
w84:769	native_layer_norm	1
w84:770	copy	1
w84:772	slice_scatter	1
w84:773	_native_batch_norm_legit_no_training	1
w84:774	pixel_unshuffle	4
w84:775	rsqrt.out	1
w84:776	t_copy	2
w84:777	abs.out	1
w84:778	var.correction	1
w84:779	logical_xor.out	1
w84:780	logit	12
w84:781	bitwise_and.Tensor_out	1
w85:1	topk.values	3
w85:2	floor.out	1
w85:3	lt.Tensor_out	2
w85:4	amin.out	1
w85:5	round.out	0
w85:6	cos.out	1
w85:7	linear	3
w85:8	sinh.out	1
w85:9	lt.Scalar_out	2
w85:12	mul.out	1
w85:13	hardtanh.out	1
w85:14	view_copy	1
w85:15	fmod.Scalar_out	1
w85:17	sign.out	1
w85:18	detach_copy	0
w85:19	zeros.out	1
w85:21	split_copy.Tensor	0
w85:22	minimum.out	1
w85:25	eq.Tensor_out	1
w85:27	native_layer_norm	1
w85:28	ones.out	1
w85:29	var.correction_out	2
w85:30	index_put	2
w85:32	logit.out	10
w85:33	reciprocal.out	1
w85:34	diagonal_copy	1
w85:36	index.Tensor_out	2
w85:37	full.out	1
w85:38	masked_fill.Scalar	2
w85:39	fill.Scalar	1
w85:40	bitwise_not.out	1
w85:41	narrow_copy.out	0
w85:43	isinf	1
w85:44	mean	1
w85:45	squeeze_copy.dim	2
w85:46	split_with_sizes_copy	2
w85:48	div.Scalar_mode	0
w85:49	argmin.out	1
w85:50	gt.Tensor_out	2
w85:52	stack	2
w85:53	gelu.out	1
w85:55	bmm.out	1
w85:56	le.Tensor_out	2
w85:57	reflection_pad2d	14
w85:58	sigmoid.out	1
w85:59	trunc.out	0
w85:60	asin.out	1
w85:61	bitwise_or.Scalar	0
w85:62	select_scatter	6
w85:63	acosh.out	2
w85:64	pow.Scalar_out	1
w85:65	where.self	1
w85:67	fmod.Scalar	1
w85:69	logical_or.out	0
w85:70	atan.out	0
w85:71	unsqueeze_copy	2
w85:72	max	1
w85:73	_log_softmax.out	1
w85:74	ne.Scalar_out	2
w85:75	native_group_norm	1
w85:76	cosh.out	1
w85:78	_pdist_forward	0
w85:80	clone	1
w85:81	logical_not	1
w85:82	reflection_pad1d.out	6
w85:83	arange.out	1
w85:84	fmod.Tensor_out	2
w85:85	sin.out	1
w85:86	_cdist_forward	0
w85:87	mul.Scalar	1
w85:88	sub.Scalar	0
w85:89	atan2.out	0
w85:91	log.out	1
w85:94	bitwise_xor.Scalar	0
w85:95	tan.out	1
w85:96	replication_pad2d.out	6
w85:99	max_pool2d_with_indices_backward.grad_input	1
w85:100	cumsum.out	1
w85:101	reflection_pad2d.out	12
w85:102	any.dims_out	0
w85:103	index_select	1
w85:104	clamp.Tensor_out	2
w85:105	any.dims_out	0
w85:106	where.self_out	1
w85:107	_fft_r2c	0
w85:108	prod.out	1
w85:109	erf.out	1
w85:110	logical_and.out	1
w85:111	log2.out	1
w85:112	native_layer_norm	1
w85:113	copy	1
w85:115	slice_scatter	1
w85:116	_native_batch_norm_legit_no_training	1
w85:117	pixel_unshuffle	4
w85:118	rsqrt.out	1
w85:119	t_copy	2
w85:120	abs.out	1
w85:121	var.correction	1
w85:122	logical_xor.out	1
w85:123	logit	11
w85:124	bitwise_and.Tensor_out	2
w85:125	ceil.out	1
w85:126	add.Scalar	1
w85:127	leaky_relu.out	1
w85:128	log10.out	1
w85:129	clamp.out	1
w85:130	argmax.out	1
w85:131	_upsample_bilinear2d_aa.out	0
w85:132	bitwise_right_shift.Tensor_Scalar	0
w85:134	log1p.out	1
w85:135	_softmax.out	1
w85:136	masked_scatter	0
w85:137	linear.out	4
w85:138	unbind_copy.int	0
w85:140	gt.Scalar_out	2
w85:141	var_mean.correction	1
w85:142	floor_divide	1
w85:143	any.all_out	1
w85:145	addmm.out	1
w85:146	bitwise_left_shift.Tensor_Scalar_out	1
w85:147	exp.out	1
w85:148	prod	1
w85:151	max.unary_out	1
w85:152	logical_xor	0
w85:153	ne.Tensor_out	2
w85:155	bitwise_or.Tensor_out	2
w85:156	unfold_copy	1
w85:157	acos.out	1
w85:158	bitwise_left_shift.Tensor_out	1
w85:159	bitwise_xor.Tensor_out	1
w85:160	tril.out	6
w85:162	prod.int_out	1
w85:163	min.unary_out	2
w85:164	pixel_unshuffle	4
w85:166	expand_copy	2
w85:167	_adaptive_avg_pool2d	1
w85:168	narrow_copy	0
w85:169	bitwise_right_shift.Tensor_out	1
w85:170	pow.Tensor_Scalar_out	1
w85:171	remainder.Scalar	0
w85:172	grid_sampler_2d	1
w85:173	bitwise_left_shift.Tensor_Scalar	0
w85:174	replication_pad3d.out	9
w85:175	bitwise_and.Scalar	1
w85:176	logical_and	0
w85:177	neg.out	1
w85:178	slice_copy.Tensor	0
w85:179	relu	1
w85:180	mean.dtype_out	1
w85:181	sub.out	1
w85:183	constant_pad_nd	1
w85:187	_native_batch_norm_legit.no_stats	1
w85:188	pow.Tensor_Tensor_out	1
w85:189	replication_pad1d.out	3
w85:190	tanh.out	1
w85:194	flip	1
w85:195	ge.Scalar_out	2
w85:196	alias_copy	2
w85:197	atanh.out	1
w85:198	remainder.Scalar_out	0
w85:199	lift_fresh_copy	1
w85:200	select_copy.int	1
w85:201	ge.Tensor_out	2
w85:202	bitwise_right_shift.Tensor_Scalar_out	1
w85:203	maximum.out	1
w85:204	div.Scalar	1
w85:206	transpose_copy.int	2
w85:207	hardtanh	1
w85:208	roll	5
w85:209	div.out_mode	4
w85:211	min	1
w85:212	permute_copy	1
w85:213	mm.out	1
w85:214	sqrt.out	2
w85:215	repeat	1
w85:217	eq.Scalar_out	2
w85:218	asinh.out	1
w85:219	narrow_copy	0
w85:220	expm1.out	0
w85:221	amax.out	1
w85:222	logical_not.out	2
w85:223	convolution	1
w85:225	glu.out	6
w85:226	logical_or	0
w85:227	remainder.Tensor_out	0
w85:228	native_group_norm	1
w85:229	squeeze_copy.dims	2
w85:230	le.Scalar_out	2
w85:54	rsub.Scalar	2
w85:77	div.out	2
w85:133	floor_divide.out	2
w85:192	scatter.src_out	1
w85:233	floor.out	1
w85:234	lt.Tensor_out	2
w85:235	amin.out	1
w85:236	round.out	0
w85:237	cos.out	1
w85:238	linear	6
w85:239	sinh.out	1
w85:240	lt.Scalar_out	2
w85:243	mul.out	1
w85:244	hardtanh.out	1
w85:245	view_copy	1
w85:246	fmod.Scalar_out	2
w85:247	abs	1
w85:248	sign.out	1
w85:249	detach_copy	0
w85:250	zeros.out	1
w85:252	split_copy.Tensor	0
w85:253	minimum.out	3
w85:254	bitwise_xor.Scalar_out	0
w85:256	eq.Tensor_out	2
w85:258	native_layer_norm	1
w85:259	ones.out	1
w85:260	var.correction_out	1
w85:261	index_put	2
w85:262	sum.IntList_out	1
w85:264	reciprocal.out	1
w85:265	diagonal_copy	1
w85:267	index.Tensor_out	2
w85:268	full.out	1
w85:269	masked_fill.Scalar	2
w85:270	fill.Scalar	1
w85:271	bitwise_not.out	1
w85:272	narrow_copy.out	0
w85:274	isinf	1
w85:275	mean	1
w85:276	squeeze_copy.dim	2
w85:277	split_with_sizes_copy	2
w85:278	bitwise_or.Scalar_out	0
w85:279	div.Scalar_mode	0
w85:280	argmin.out	1
w85:281	gt.Tensor_out	1
w85:282	min.dim_min	3
w85:283	stack	2
w85:284	gelu.out	1
w85:285	rsub.Scalar	2
w85:286	bmm.out	1
w85:287	le.Tensor_out	2
w85:288	reflection_pad2d	14
w85:289	sigmoid.out	1
w85:290	trunc.out	0
w85:291	asin.out	1
w85:292	bitwise_or.Scalar	0
