job	out	verdict	axisA	axisB	target	cone_size	needed_siblings	needed_live	deleg_full	deleg_tgt	n_out	detail
w59:561	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	3	1	6	
w59:563	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	0	0	4	
w59:636	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			1	0	6	
w59:696	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	6	2	5	
w59:736	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n4		13	3	4	
w59:83	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n3	3	1	4	
w59:99	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	0	0	4	
w5:115	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n2	13	4	5	
w5:129	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n3	0	0	4	
w5:141	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n4		8	2	4	
w5:167	4	OPERATOR	CONE_LOCAL	OPERATOR	n10	4			0	0	5	
w5:205	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	5		n2,n4	15	8	4	
w5:258	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		8	3	4	
w5:270	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n2	12	6	4	
w5:302	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4		7	3	4	
w5:327	0	CANT_ISOLATE										BUILD:SKIP
w5:340	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	7		n7	4	3	3	
w5:342	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	2	0	4	
w5:358	2	CANT_ISOLATE										BUILD:SKIP
w5:39	2	CANT_ISOLATE										BUILD:SKIP
w5:396	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n0,n4,n1,n3	3	1	3	
w5:415	4	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n5		9	3	5	
w5:530	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			1	0	4	
w5:559	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n1	7	2	4	
w5:579	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			9	3	3	
w5:609	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			5	0	4	
w5:664	1	CANT_ISOLATE										BUILD:SKIP
w5:677	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	4			8	7	4	
w5:687	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n3,n6		12	3	4	
w5:722	3	CANT_ISOLATE										BUILD:SKIP
w60:143	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n0,n2	8	2	3	
w60:163	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			4	3	4	
w60:184	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n5		5	1	5	
w60:192	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	3			16	5	4	
w60:212	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n0,n1	10	3	6	
w60:247	1	OPERATOR	CONE_LOCAL	OPERATOR	n3	1			10	3	5	
w60:265	0	CANT_ISOLATE										BUILD:SKIP
w60:278	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	3			7	5	3	
w60:341	2	CANT_ISOLATE										BUILD:SKIP
w60:387	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n7		7	2	5	
w60:389	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n4,n1,n3,n0	1	0	6	
w60:39	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n2,n3	5	2	5	
w60:400	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			2	1	4	
w60:460	2	CANT_ISOLATE										BUILD:SKIP
w60:462	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n1	7	3	3	
w60:463	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			11	6	4	
w60:618	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	3			8	4	5	
w60:656	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n5		9	4	4	
w60:659	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		9	3	4	
w60:675	1	CANT_ISOLATE										BUILD:SKIP
w60:740	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n6		14	4	4	
w60:746	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			1	0	3	
w61:101	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	6		n5,n4,n3	9	6	4	
w61:109	1	CANT_ISOLATE										BUILD:SKIP
w61:13	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		10	3	5	
w61:24	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	4		n4	0	2	4	
w61:299	2	OPERATOR	CONE_LOCAL	OPERATOR	n9	4			13	5	4	
w61:311	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		3	3	4	
w61:353	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	10	3	4	
w61:378	1	CANT_ISOLATE										BUILD:SKIP
w61:424	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	3	1	5	
w61:451	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	2	0	4	
w61:456	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		6	3	5	
w61:461	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			4	2	4	
w61:468	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	8		n4,n3,n5,n6,n0,n1	5	3	5	
w61:48	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	6		n3,n2	12	8	4	
w61:49	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		5	2	6	
w61:495	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			3	3	4	
w61:506	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n1,n0,n5	10	6	4	
w61:507	1	CANT_ISOLATE										BUILD:SKIP
w61:512	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		10	3	6	
w61:534	1	CANT_ISOLATE										BUILD:SKIP
w61:584	1	CANT_ISOLATE										BUILD:SKIP
w61:595	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	7		n6,n7,n8,n5,n3	8	4	3	
w61:627	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n9		3	2	3	
w61:667	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	7	2	6	
w61:682	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n0,n1	2	0	4	
w61:683	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n9		11	4	4	
w61:723	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n4		9	5	4	
w61:753	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		6	2	3	
w61:98	1	CANT_ISOLATE										BUILD:SKIP
w62:112	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n13		n10		7	2	5	
w62:202	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n4,n7		7	2	4	
w62:307	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		3	1	6	
w62:382	3	CANT_ISOLATE										BUILD:SKIP
w62:425	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n1,n3,n0,n2	2	0	3	
w62:435	2	CANT_ISOLATE										BUILD:SKIP
w62:5	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		8	3	5	
w62:531	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			8	3	4	
w62:643	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	9	2	6	
w62:656	0	CANT_ISOLATE										BUILD:SKIP
w62:694	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			11	2	4	
w62:771	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n2	5	4	5	
w63:123	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	3		n0	0	0	4	
w63:150	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n7		2	3	4	
w63:25	0	CANT_ISOLATE										BUILD:SKIP
w63:310	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n3		10	4	4	
w63:345	0	CANT_ISOLATE										BUILD:SKIP
w63:424	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4		6	3	4	
w63:464	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			10	4	4	
w63:487	0	CANT_ISOLATE										BUILD:SKIP
w63:527	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n3		14	1	5	
w63:533	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			7	1	5	
w63:541	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		10	7	5	
w63:609	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n8		9	3	6	
w63:664	0	OPERATOR	CONE_LOCAL	OPERATOR	n6	6			0	4	7	
w63:704	4	CANT_ISOLATE										BUILD:SKIP
w63:747	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n2,n0,n1,n3	9	7	3	
w64:168	2	POISON										native-crashed 6x during localization
w64:211	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n1	3	1	4	
w64:223	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n5		7	3	4	
w64:248	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		7	2	4	
w64:269	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1	10	4	5	
w64:291	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n5		5	3	4	
w64:397	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n9		10	6	4	
w64:494	1	CANT_ISOLATE										BUILD:SKIP
w64:504	5	OPERATOR	CONE_LOCAL	OPERATOR	n9	3			15	5	6	
w64:506	0	POISON										native-crashed 6x during localization
w64:571	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			2	2	5	
w64:581	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		9	3	4	
w64:636	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			10	2	3	
w64:737	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	2	1	3	
w64:744	3	CANT_ISOLATE										BUILD:SKIP
w64:745	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n6		12	10	4	
w64:766	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			5	0	4	
w64:775	2	CANT_ISOLATE										BUILD:SKIP
w65:101	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	4			5	4	4	
w65:110	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n2	12	4	4	
w65:139	1	CANT_ISOLATE										BUILD:SKIP
w65:147	1	OPERATOR	CONE_LOCAL	OPERATOR	n8	2			9	1	3	
w65:189	2	CANT_ISOLATE										BUILD:SKIP
w65:262	1	CANT_ISOLATE										BUILD:SKIP
w65:269	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n4		11	2	5	
w65:320	1	CANT_ISOLATE										BUILD:SKIP
w65:330	2	CANT_ISOLATE										BUILD:SKIP
w65:348	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	1			5	3	4	
w65:370	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1	7	2	4	
w65:460	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n11		4	2	4	
w65:531	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n3,n0,n1	1	1	4	
w65:542	2	OPERATOR	CONE_LOCAL	OPERATOR	n9	7			0	0	3	
w65:544	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	0	0	5	
w65:560	2	CANT_ISOLATE										BUILD:SKIP
w65:6	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n11	10		n7,n2,n9,n0,n3,n5,n1	6	6	2	
w65:606	2	CANT_ISOLATE										BUILD:SKIP
w65:616	4	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			9	4	5	
w65:644	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		3	3	3	
w65:651	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n1	0	0	4	
w65:657	0	POISON										native-crashed 6x during localization
w65:686	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	4		n3,n2,n1	9	4	4	
w65:69	3	POISON										native-crashed 6x during localization
w65:70	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n2	5	3	4	
w65:750	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			1	0	5	
w65:767	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n2,n1	7	2	4	
w65:98	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n3		10	1	5	
w66:113	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			0	0	4	
w66:138	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		6	3	3	
w66:184	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			8	3	3	
w66:232	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	2			11	4	5	
w66:273	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		7	5	4	
w66:39	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		5	4	4	
w66:412	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n3	6	3	5	
w66:461	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n0,n2,n1	6	2	4	
w66:583	1	CANT_ISOLATE										BUILD:SKIP
w66:723	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		9	2	3	
w66:735	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n2		7	2	4	
w66:741	2	OPERATOR	CONE_LOCAL	OPERATOR	n8	2			6	1	3	
w66:754	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			9	3	4	
w66:758	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	2			12	5	5	
w67:121	0	POISON										native-crashed 6x during localization
w67:144	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		8	5	4	
w67:191	0	CANT_ISOLATE										BUILD:SKIP
w67:196	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		7	4	4	
w67:2	0	CANT_ISOLATE										BUILD:SKIP
w67:220	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	5		n5,n6,n7	3	3	4	
w67:225	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	3		n2	3	3	5	
w67:269	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n0,n1	14	5	5	
w67:327	1	CANT_ISOLATE										BUILD:SKIP
w67:428	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	2		n0,n1	4	3	3	
w67:459	1	CANT_ISOLATE										BUILD:SKIP
w67:486	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	6	0	4	
w67:513	1	CANT_ISOLATE										BUILD:SKIP
w67:55	1	CANT_ISOLATE										BUILD:SKIP
w67:656	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1,n0	7	3	4	
w67:687	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4		6	1	4	
w67:701	1	CANT_ISOLATE										BUILD:SKIP
w67:79	0	CANT_ISOLATE										BUILD:SKIP
w68:107	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	5		n3,n0,n5,n1	10	6	5	
w68:108	1	CANT_ISOLATE										BUILD:SKIP
w68:139	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		8	3	5	
w68:140	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		9	1	6	
w68:148	4	OPERATOR	CONE_LOCAL	OPERATOR	n8	2			1	0	5	
w68:192	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n5		7	2	5	
w68:222	1	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			7	3	4	
w68:253	0	CANT_ISOLATE										BUILD:SKIP
w68:280	1	CANT_ISOLATE										BUILD:SKIP
w68:31	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n3,n1	0	0	5	
w68:356	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	2		n1	8	4	3	
w68:412	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	3			2	0	4	
w68:446	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	7		n6,n5,n0,n3,n2,n1	10	9	2	
w68:557	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			9	1	4	
w68:593	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n2	0	0	4	
w68:60	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n2,n1	1	3	3	
w68:67	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		6	3	4	
w69:122	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	4			8	4	3	
w69:197	4	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	1		n0	2	2	5	
w69:316	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n7		8	3	5	
w69:35	3	CANT_ISOLATE										BUILD:SKIP
w69:418	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n9		6	3	2	
w69:505	1	CANT_ISOLATE										BUILD:SKIP
w69:575	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			1	4	5	
w69:601	3	CANT_ISOLATE										BUILD:SKIP
w69:603	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n9		10	5	5	
w69:630	0	OPERATOR	CONE_LOCAL	OPERATOR	n2	1			6	3	5	
w69:654	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n3		10	3	4	
w69:672	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n10	7		n1	7	4	3	
w69:683	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	1			3	0	5	
w69:691	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n2	5	2	4	
w69:705	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		9	4	4	
w69:97	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	4	1	4	
w6:101	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	5		n6,n5,n1	9	4	4	
w6:114	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		9	4	4	
w6:159	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	2		n0,n1	2	3	4	
w6:191	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	3			11	6	4	
w6:20	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n6		7	1	4	
w6:229	2	OPERATOR	CONE_LOCAL	OPERATOR	n7	2			4	1	4	
w6:230	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	5		n6,n1	0	0	3	
w6:237	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	8		n2,n0,n1	10	8	2	
w6:238	3	OPERATOR	CONE_LOCAL	OPERATOR	n9	3			11	5	4	
w6:268	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	4		n4	6	3	4	
w6:320	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	2	0	4	
w6:341	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n9		3	2	3	
w6:357	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n6		9	5	4	
w6:39	3	OPERATOR	CONE_LOCAL	OPERATOR	n7	1			1	0	4	
w6:46	4	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n5		7	1	6	
w6:461	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n3		7	3	4	
w6:469	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n6		11	4	4	
w6:504	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n4		10	2	4	
w6:508	1	POISON										native-crashed 6x during localization
w6:62	2	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			6	1	5	
w6:672	0	OPERATOR	CONE_LOCAL	OPERATOR	n4	1			9	1	4	
w6:678	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n10	7		n8	7	4	3	
w6:691	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	0	0	4	
w6:724	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	4		n3	9	4	3	
w70:126	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	1		n0	0	0	4	
w70:133	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n8		12	5	4	
w70:134	1	CANT_ISOLATE										BUILD:SKIP
w70:216	0	CANT_ISOLATE										BUILD:SKIP
w70:228	1	POISON										native-crashed 6x during localization
w70:246	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	3		n3,n2,n0	10	3	4	
w70:25	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n5		7	2	5	
w70:398	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n4		7	4	4	
w70:42	0	CANT_ISOLATE										BUILD:SKIP
w70:447	4	CANT_ISOLATE										BUILD:SKIP
w70:461	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n2		8	5	4	
w70:477	0	CANT_ISOLATE										BUILD:SKIP
w70:478	1	CANT_ISOLATE										BUILD:SKIP
w70:55	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n1	1		n0	8	1	4	
w70:615	2	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n8	6		n7,n5,n4	2	0	4	
w70:639	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		9	6	4	
w70:67	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		5	1	6	
w70:715	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n9		n10		3	2	4	
w70:750	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	3		n6	6	7	4	
w70:779	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	2		n0,n1	9	3	4	
w71:109	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	5	1	3	
w71:114	0	POISON										native-crashed 6x during localization
w71:149	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n1	6	2	4	
w71:21	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n7		7	2	5	
w71:258	2	CANT_ISOLATE										BUILD:SKIP
w71:287	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n7		9	2	4	
w71:313	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n5	3		n2,n0,n1	4	3	4	
w71:327	0	CANT_ISOLATE										BUILD:SKIP
w71:333	1	CANT_ISOLATE										BUILD:SKIP
w71:48	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n2		8	3	4	
w71:499	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n4	3		n2	7	2	6	
w71:511	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n5		11	6	4	
w71:524	1	OPERATOR	CONE_LOCAL	OPERATOR	n6	4			2	2	3	
w71:685	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n8		4	1	5	
w71:718	1	OPERATOR	CONE_LOCAL	OPERATOR	n5	1			5	1	4	
w71:774	4	OPERATOR	CONE_LOCAL	OPERATOR	n9	5			13	7	5	
w71:78	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n6		4	1	5	
w72:121	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	5		n7,n8	14	8	4	
w72:137	2	CANT_ISOLATE										BUILD:SKIP
w72:16	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n5		n3		6	2	3	
w72:185	0	OPERATOR	CONE_LOCAL	OPERATOR	n5	2			2	1	4	
w72:201	0	CANT_ISOLATE										BUILD:SKIP
w72:210	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	2		n5	6	2	4	
w72:237	0	CANT_ISOLATE										BUILD:SKIP
w72:293	1	CANT_ISOLATE										BUILD:SKIP
w72:333	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n2	1		n0	0	1	4	
w72:343	2	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n7		18	6	4	
w72:385	0	CANT_ISOLATE										BUILD:SKIP
w72:460	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n3	2		n1	0	0	4	
w72:64	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n7		n4		7	3	4	
w72:671	3	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			1	1	5	
w72:736	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n2		n4		6	1	5	
w72:8	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n6		n4		7	5	3	
w72:91	2	OPERATOR	CONE_LOCAL	OPERATOR	n9	4			15	9	3	
w73:102	3	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n9	4		n8	5	4	4	
w73:104	3	CANT_ISOLATE										BUILD:SKIP
w73:105	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	2			9	4	4	
w73:139	1	CANT_ISOLATE										BUILD:SKIP
w73:147	1	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n4		n3		8	3	5	
w73:314	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n3		n7		9	4	4	
w73:393	0	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n6	1		n0	9	1	4	
w73:412	0	OPERATOR	CONE_LOCAL	OPERATOR	n3	2			5	3	4	
w73:453	3	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n8		n5		7	2	4	
w73:463	1	CANT_ISOLATE										BUILD:SKIP
w73:493	2	OPERATOR	CONE_LOCAL	OPERATOR	n6	1			2	0	4	
w73:603	1	COMPOSITIONAL	CONE_LOCAL	COMPOSITIONAL	n7	5		n5,n1,n4,n2	12	9	4	
w73:680	2	CANT_ISOLATE										BUILD:SKIP
w73:739	0	SIBLING_DEPENDENT	SIBLING_DEPENDENT		n1		n7		8	2	4	
